,text,label,language,text_en
9775,Senior Bid Manager Technical Sales,Sales,en,Senior Bid Manager Technical Sales
9776,Senior Client Consultant - Sales Effectiveness,Sales,en,Senior Client Consultant - Sales Effectiveness
9777,Senior Client/Sales Executive,Sales,en,Senior Client/Sales Executive
9778,Senior Consultant / Teamleiter Vertrieb und Tes...,Sales,de,Senior Consultant / Team Leader Sales and Tes...
9779,Senior Consultant Sales Management,Sales,en,Senior Consultant Sales Management
9780,Senior Customer Success Manager & Sales Consultant,Sales,en,Senior Customer Success Manager & Sales Consultant
9781,Senior District Sales Manager,Sales,en,Senior District Sales Manager
9782,Senior Enterprise Sales Executive,Sales,en,Senior Enterprise Sales Executive
9783,Senior Inside Sales,Sales,en,Senior Inside Sales
9784,Senior Inside Sales & CRM Administrator,Sales,en,Senior Inside Sales & CRM Administrator
9785,Senior Inside Sales Consultant / Anzeigenberater,Sales,de,Senior Inside Sales Consultant / Ad Consultant
9786,Senior Inside Sales Expert,Sales,en,Senior Inside Sales Expert
9787,Senior Inside Sales Manager,Sales,en,Senior Inside Sales Manager
9788,Senior Inside Sales Professional,Sales,en,Senior Inside Sales Professional
9789,Senior IT Project Manager Vertrieb Produktentwicklung B2B,Sales,de,Senior IT Project Manager Sales Product Development B2B
9790,Senior IT Sales Manager,Sales,en,Senior IT Sales Manager
9791,Senior Key Account Manager,Sales,en,Senior Key Account Manager
9792,Senior Key Account Manager & CRM Coordinator (D...,Sales,en,Senior Key Account Manager & CRM Coordinator (D...
9793,Senior Key Account Manager & CRM Coordinator (Drives & Motion Division),Sales,en,Senior Key Account Manager & CRM Coordinator (Drives & Motion Division)
9794,Senior Key Account Manager Lead-Generierung & P...,Sales,de,Senior Key Account Manager Lead Generation & P...
9795,Senior Key Account Manager SAP Customer Engagem...,Sales,pt,Senior Key Account Manager SAP Customer Engagem...
9796,Senior Key Account Manager Versorgungsunternehmen,Sales,de,Senior Key Account Manager Utilities
9797,Senior Manager / Head of Sales Germany & Benelux,Sales,en,Senior Manager / Head of Sales Germany & Benelux
9798,Senior Manager Advisory & Sales,Sales,en,Senior Manager Advisory & Sales
9799,Senior Manager Business Development Solution Sales,Sales,en,Senior Manager Business Development Solution Sales
9800,Senior Manager Channel Sales,Sales,en,Senior Manager Channel Sales
9801,Senior Manager Events und Vertriebsmarketing,Sales,de,Senior Manager Events and Sales Marketing
9802,Senior Manager Field Sales Germany,Sales,en,Senior Manager Field Sales Germany
9803,Senior Manager Sales,Sales,en,Senior Manager Sales
9804,Senior Manager Sales &  Business Development,Sales,en,Senior Manager Sales &  Business Development
9805,Senior Manager Sales & Business Consulting,Sales,en,Senior Manager Sales & Business Consulting
9806,Senior Manager Sales Europe,Sales,en,Senior Manager Sales Europe
9807,Senior Manager Sales Operations & CRM,Sales,en,Senior Manager Sales Operations & CRM
9808,Senior Manager Sales Operations & Enablement,Sales,en,Senior Manager Sales Operations & Enablement
9809,Senior Manager Salesforce,Sales,en,Senior Manager Salesforce
9810,Senior Manager Vertrieb,Sales,de,Senior Manager Sales
9811,Senior Manager Vertriebsmarketing,Sales,de,Senior Manager Sales Marketing
9812,Senior Managerin Inside Sales,Sales,en,Senior Managerin Inside Sales
9813,Senior PreSales Engineer,Sales,en,Senior PreSales Engineer
9814,Senior Product Manager CRM & Sales Products,Sales,en,Senior Product Manager CRM & Sales Products
9815,Senior Project Manager Program Acquisitions & Sales,Sales,en,Senior Project Manager Program Acquisitions & Sales
9816,Senior Regional Sales Manager CSEE & Maghreb,Sales,nl,Senior Regional Sales Manager CSEE & Maghreb
9817,Senior Retail Consultant Salesforce,Sales,en,Senior Retail Consultant Salesforce
9818,Senior Sales,Sales,en,Senior Sales
9819,Senior Sales  Account Manager,Sales,en,Senior Sales  Account Manager
9820,Senior Sales  Consultant CRM,Sales,en,Senior Sales  Consultant CRM
9821,Senior Sales - Professional Services,Sales,en,Senior Sales - Professional Services
9822,Senior Sales & Advisory,Sales,en,Senior Sales & Advisory
9823,Senior Sales & Business Development Manager,Sales,en,Senior Sales & Business Development Manager
9824,Senior Sales & Business Development Manager E-C...,Sales,en,Senior Sales & Business Development Manager E-C...
9825,Senior Sales & Consulting,Sales,en,Senior Sales & Consulting
9826,Senior Sales Account Executive,Sales,en,Senior Sales Account Executive
9827,Senior Sales Account Manager,Sales,en,Senior Sales Account Manager
9828,Senior Sales and Business Development Manager,Sales,en,Senior Sales and Business Development Manager
9829,Senior Sales Assistant -  Infotainment und CRM ...,Sales,de,Senior Sales Assistant - Infotainment and CRM ...
9830,Senior Sales Consultant,Sales,en,Senior Sales Consultant
9831,Senior Sales Consultant (Messe Kontakt),Sales,ur,Senior Sales Consultant (Exhibition Contact)
9832,Senior Sales Consultant SAP Practice,Sales,en,Senior Sales Consultant SAP Practice
9833,Senior Sales Coordinator,Sales,en,Senior Sales Coordinator
9834,Senior Sales Engineer,Sales,en,Senior Sales Engineer
9835,Senior Sales Executive,Sales,en,Senior Sales Executive
9836,Senior Sales Executive (Messe Kontakt),Sales,ur,Senior Sales Executive (Exhibition Contact)
9837,Senior Sales Manager,Sales,en,Senior Sales Manager
9838,Senior Sales Manager - Enterprise Strategic Ver...,Sales,en,Senior Sales Manager - Enterprise Strategic Ver...
9839,Senior Sales Manager - Geschäftsstellenleiter,Sales,de,Senior Sales Manager - Head of Office
9840,Senior Sales Manager & Consulting,Sales,en,Senior Sales Manager & Consulting
9841,Senior Sales Manager (Messe Kontakt),Sales,de,Senior Sales Manager (trade fair contact)
9842,Senior Sales Manager / Branch Manager Wallerstein,Sales,de,Senior Sales Manager / Branch Manager Wallerstein
9843,Senior Sales Manager / Key Account Manager,Sales,en,Senior Sales Manager / Key Account Manager
9844,Senior Sales Manager B2C Finance DACH,Sales,de,Senior Sales Manager B2C Finance DACH
9845,Senior Sales Manager Central and Northern Europe,Sales,en,Senior Sales Manager Central and Northern Europe
9846,Senior Sales Manager Compliance Solutions,Sales,en,Senior Sales Manager Compliance Solutions
9847,Senior Sales Manager Concept Sales,Sales,en,Senior Sales Manager Concept Sales
9848,Senior Sales Manager D/A/CH,Sales,en,Senior Sales Manager D/A/CH
9849,Senior Sales Manager D-A-CH,Sales,en,Senior Sales Manager D-A-CH
9850,Senior Sales Manager EMEA,Sales,pt,Senior Sales Manager EMEA
9851,Senior Sales Manager HCM/SaaS,Sales,en,Senior Sales Manager HCM/SaaS
9852,Senior Sales Manager Industrial Applications,Sales,en,Senior Sales Manager Industrial Applications
9853,Senior Sales Manager Managed Services,Sales,en,Senior Sales Manager Managed Services
9854,Senior Sales Manager New Business & Account Management,Sales,en,Senior Sales Manager New Business & Account Management
9855,Senior Sales Manager Postal Solutions,Sales,en,Senior Sales Manager Postal Solutions
9856,Senior Sales Manager Pre Sales,Sales,en,Senior Sales Manager Pre Sales
9857,Senior Sales Manager Privatisierung Hamburg,Sales,de,Senior Sales Manager Privatization Hamburg
9858,Senior Sales Manager Public,Sales,en,Senior Sales Manager Public
9859,Senior Sales Manager Strategischer Vertrieb,Sales,de,Senior Sales Manager Strategic Sales
9860,Senior Sales Managerin,Sales,en,Senior Sales Managerin
9861,Senior Sales Manger,Sales,en,Senior Sales Manger
9862,Senior Sales Operations - Territory Manager,Sales,en,Senior Sales Operations - Territory Manager
9863,Senior Sales Recruiter Central Europe,Sales,en,Senior Sales Recruiter Central Europe
9864,Senior Sales Solutions Specialist/DE Sales Integration Lead,Sales,en,Senior Sales Solutions Specialist/DE Sales Integration Lead
9865,Senior Sales Strategist and Business Developer,Sales,en,Senior Sales Strategist and Business Developer
9866,Senior Sales Support Manager,Sales,en,Senior Sales Support Manager
9867,Senior Sales Team Manager,Sales,en,Senior Sales Team Manager
9868,Senior Salesforce Administrator,Sales,en,Senior Salesforce Administrator
9869,Senior Salesforce Consultant,Sales,en,Senior Salesforce Consultant
9870,Senior Solution Sales Manager,Sales,en,Senior Solution Sales Manager
9871,Senior Specialist Sales,Sales,en,Senior Specialist Sales
9872,Senior Specialist Sales Support & Reporting,Sales,en,Senior Specialist Sales Support & Reporting
9873,Senior Strategic Sales Manager,Sales,en,Senior Strategic Sales Manager
9874,Senior Team Lead Sales,Sales,en,Senior Team Lead Sales
9875,Senior Technical Sales Engineer,Sales,en,Senior Technical Sales Engineer
9876,Senior Vice President | Sales & Recruiting,Sales,en,Senior Vice President | Sales & Recruiting
9877,Senior Vice President Head of Sales,Sales,en,Senior Vice President Head of Sales
9878,Senior Vice President International Sales Tulip Food Company,Sales,en,Senior Vice President International Sales Tulip Food Company
9879,Senior Vice President Sales,Sales,en,Senior Vice President Sales
9880,Senior Vice President Sales & CMO EMEA,Sales,pt,Senior Vice President Sales & CMO EMEA
9881,Senior VP Corporate Sales,Sales,en,Senior VP Corporate Sales
9882,Senior-Vertriebsbeauftragter IT-Services,Sales,de,Senior Sales Officer IT Services
9883,Senoir Account Manager,Sales,en,Senoir Account Manager
9884,Software Internal Account Manager,Sales,en,Software Internal Account Manager
9885,Solution Manager CRM/Salesforce,Sales,en,Solution Manager CRM/Salesforce
9886,Solution Manager Salesforce/CRM,Sales,en,Solution Manager Salesforce/CRM
9887,Solution Sales Manager,Sales,en,Solution Sales Manager
9888,Southeast Senior Regional Sales Manager,Sales,en,Southeast Senior Regional Sales Manager
9889,Specialised Sales / Project Manager,Sales,en,Specialised Sales / Project Manager
9890,Sr Manager Sales Force Automation / Sales Process,Sales,en,Sr Manager Sales Force Automation / Sales Process
9891,Sr. Account Manager,Sales,en,Sr. Account Manager
9892,Sr. Area Sales Manager DACH at HID Global (EAT) Extended Access Technologies,Sales,en,Sr. Area Sales Manager DACH at HID Global (EAT) Extended Access Technologies
9893,Sr. Key Account Manager,Sales,en,Sr. Key Account Manager
9894,Sr. Manager Sales & Business Development,Sales,en,Sr. Manager Sales & Business Development
9895,Sr. Manager Sales Ops,Sales,en,Sr. Manager Sales Ops
9896,Sr. Salesforce Administrator and Systems Manager,Sales,en,Sr. Salesforce Administrator and Systems Manager
9897,Stellvertretender Leiter Vertrieb Office & Lounge / Key Account Manager,Sales,de,Deputy Head of Sales Office & Lounge / Key Account Manager
9898,Strategic Account Manager,Sales,en,Strategic Account Manager
9899,Strategic Key Account Manager,Sales,en,Strategic Key Account Manager
9900,Strategic Large Account Manager Western Europe,Sales,en,Strategic Large Account Manager Western Europe
9901,Strategic Sales Manager B2B,Sales,en,Strategic Sales Manager B2B
9902,Strategic Sales-Manager,Sales,en,Strategic Sales-Manager
9903,Stv. Leiter Vertrieb / Senior Key Account Manager,Sales,de,Deputy Head of Sales / Senior Key Account Manager
9904,Supply Chain Manager Sales,Sales,en,Supply Chain Manager Sales
9905,Team Lead Program Management Sales Processes / Program Manager,Sales,en,Team Lead Program Management Sales Processes / Program Manager
9906,Team Leader Internal Sales / Export Manager,Sales,en,Team Leader Internal Sales / Export Manager
9907,Team Leader Sales Assistant,Sales,en,Team Leader Sales Assistant
9908,Team Manager Sales,Sales,en,Team Manager Sales
9909,Team Manager Sales - Pharma & Lab Division,Sales,en,Team Manager Sales - Pharma & Lab Division
9910,Team Manager Sales &  Reservation,Sales,en,Team Manager Sales &  Reservation
9911,Team Manager Sales DACH,Sales,en,Team Manager Sales DACH
9912,Team Manager Sales Germany & CEE Acceptance & Acquiring,Sales,en,Team Manager Sales Germany & CEE Acceptance & Acquiring
9913,Teamleiter Außendienst / Key Account Manager D-A-CH,Sales,de,Team Manager Field Office / Key Account Manager D-A-CH
9914,Teamleiter Costumer Service / Key Account Manager,Sales,de,Team Leader Costumer Service / Key Account Manager
9915,Teamleiter Verkauf / Export / Key-Account-Manager,Sales,de,Team Manager Sales / Export / Key Account Manager
9916,Teamleiter Vertrieb - Key Account Manager Automotive,Sales,de,Team Manager Sales - Key Account Manager Automotive
9917,Teamleiter Vertrieb (Export) / Sales Team Manager (Export),Sales,de,Sales Team Manager (Export) / Sales Team Manager (Export)
9918,Tech Sales Manager,Sales,en,Tech Sales Manager
9919,Tech. Sales Manager Aerospace,Sales,en,Tech. Sales Manager Aerospace
9920,Technical Sales & Key Account Manager - SW-Germany,Sales,en,Technical Sales & Key Account Manager - SW-Germany
9921,Technical Sales Manager,Sales,en,Technical Sales Manager
9922,Technical Sales Manager - Just ask Purolite - We are more than a resin manufacturer - We are your solution company,Sales,en,Technical Sales Manager - Just ask Purolite - We are more than a resin manufacturer - We are your solution company
9923,Technical Sales Manager - Northern California - Major Accounts,Sales,en,Technical Sales Manager - Northern California - Major Accounts
9924,Technical Sales Manager (Hydromet),Sales,en,Technical Sales Manager (Hydromet)
9925,Technical Sales Manager D/,Sales,en,Technical Sales Manager D/
9926,Technischer Verkaufsleiter / Technical Sales Manager,Sales,de,Technical Sales Manager / Technical Sales Manager
9927,Technischer Vertrieb / Inside Sales Manager,Sales,de,Technical Sales / Inside Sales Manager
9928,Technischer Vertrieb / Project Manager,Sales,de,Technical Sales / Project Manager
9929,Territory Manager Sales,Sales,en,Territory Manager Sales
9930,Territory Sales Account Manager DACH,Sales,de,Territory Sales Account Manager DACH
9931,Territory Sales Manager,Sales,en,Territory Sales Manager
9932,Territory Sales Manager DACH/UK,Sales,de,Territory Sales Manager DACH/UK
9933,Territory Sales Manager Iberia & LatAm,Sales,en,Territory Sales Manager Iberia & LatAm
9934,Verkaufsleiter / Sales Manager Fassade Cedral,Sales,de,Sales Manager / Sales Manager Facade Cedral
